# cfgfile = ./initcfg/SAGA/SAGA.1903.kaiyo_k4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,Azimuth,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,ping_id
119,S01,L01,M12,1.945612,0.0,21.40038,-75.14411,0.0,False,30682.39901,-31.86721,185.83056,14.68327,183.56,0.09,-1.94,30685.40613,-31.8859,178.19814,14.76365,183.34,-0.08,-1.65,L0100062.bin
120,S01,L01,M13,2.00592,0.0,27.03385,-0.46441,0.0,False,30683.48897,-31.84975,183.13769,14.73202,183.5,0.31,-1.92,30686.556395,-32.00345,175.27464,14.72411,183.27,-0.16,-1.33,L0100062.bin
121,S01,L01,M13,1.992275,0.0,26.26839,-0.47508,0.0,False,30692.399275,-31.79024,160.49286,14.61787,182.81,-0.19,-1.97,30695.453055,-31.78857,152.93432,14.83635,182.86,0.33,-1.57,L0100063.bin
122,S01,L01,M14,1.916095,0.0,21.7812,70.38131,0.0,False,30693.48945,-31.7268,157.86516,14.63825,182.8,0.31,-1.95,30696.46705,-31.87556,150.27429,14.84005,182.94,-0.12,-1.27,L0100063.bin
123,S01,L01,M14,1.91257,0.0,21.53087,72.68565,0.0,False,30702.399775,-31.3754,135.33774,14.638,183.54,-0.05,-2.42,30705.37385,-31.41453,127.80266,14.66862,183.86,-0.05,-2.03,L0100064.bin
124,S01,L01,M11,1.834581,0.0,11.49816,176.76776,0.0,False,30703.48984,-31.31997,132.64521,14.64677,183.61,0.15,-2.4,30706.38593,-31.58922,125.23135,14.67418,183.88,-0.08,-1.44,L0100064.bin
125,S01,L01,M11,1.841036,0.0,12.40572,177.03632,0.0,False,30712.40023,-31.45094,110.10043,14.65605,184.21,-0.03,-2.29,30715.302775,-31.56145,102.76971,14.70323,184.1,0.04,-1.87,L0100065.bin
126,S01,L01,M12,1.938692,0.0,20.85436,-83.49136,0.0,False,30713.490185,-31.45763,107.39182,14.71641,184.17,0.14,-2.24,30716.490385,-31.65928,99.77471,14.79166,184.05,0.09,-1.76,L0100065.bin
127,S01,L01,M12,1.937877,0.0,20.78751,-85.95859,0.0,False,30722.400475,-31.711,84.90293,14.75002,183.32,0.03,-1.93,30725.39986,-31.8937,77.35139,14.78571,183.08,0.04,-1.54,L0100066.bin
128,S01,L01,M13,1.9477,0.0,23.53296,-0.53481,0.0,False,30723.490645,-31.75397,82.16852,14.77246,183.19,0.05,-1.77,30726.49985,-31.87372,74.66754,14.88647,182.9,0.25,-1.55,L0100066.bin
129,S01,L01,M13,1.935675,0.0,22.72766,-0.54077,0.0,False,30732.40093,-31.60325,59.71801,14.76283,182.78,-0.04,-1.88,30735.39811,-31.66767,52.16811,14.70226,182.73,-0.02,-1.62,L0100067.bin
130,S01,L01,M14,1.904295,0.0,20.85746,81.05969,0.0,False,30733.490995,-31.6547,57.05673,14.86705,182.73,0.15,-1.73,30736.456795,-31.66636,49.47395,14.6738,182.83,-0.08,-1.59,L0100067.bin
131,S01,L01,M14,1.90296,0.0,20.75683,83.56454,0.0,False,30742.401345,-31.40833,34.54033,14.69672,182.97,-0.14,-2.0,30745.36581,-31.37904,27.09397,14.71307,183.05,0.04,-1.76,L0100068.bin
132,S01,L01,M11,1.867321,0.0,15.50269,177.63662,0.0,False,30743.491305,-31.36118,31.93648,14.76338,183.04,0.34,-2.16,30746.420135,-31.32319,24.34933,14.66823,183.17,-0.26,-1.8,L0100068.bin
133,S01,L01,M11,1.875786,0.0,16.38114,177.74589,0.0,False,30752.40168,-31.19383,9.39573,14.69272,183.05,-0.11,-2.26,30755.338975,-31.13629,2.10657,14.79346,182.7,0.15,-1.68,L0100069.bin
134,S01,L01,M12,1.938122,0.0,20.78087,-94.59325,0.0,False,30753.49185,-31.09889,6.67403,14.60596,182.93,-0.1,-2.29,30756.49148,-31.26779,-0.92648,14.81486,182.56,-0.24,-1.2,L0100069.bin
135,S01,L01,M12,1.939227,0.0,20.851,-97.06366,0.0,False,30762.40216,-30.72978,-15.84282,14.61168,182.49,-0.15,-2.44,30765.402895,-30.78231,-23.32565,14.90319,182.11,0.12,-1.5,L0100070.bin
136,S01,L01,M13,1.897265,0.0,19.8472,-0.51435,0.0,False,30763.492125,-30.6399,-18.54119,14.66506,182.32,-0.03,-2.32,30766.450895,-30.92034,-26.00148,14.86986,182.01,0.07,-1.12,L0100070.bin
137,S01,L01,M13,1.88711,0.0,18.99036,-0.49847,0.0,False,30772.4025,-30.30781,-41.17506,14.86881,181.9,-0.11,-1.51,30775.351115,-29.98019,-48.61724,14.70154,181.92,-0.11,-2.12,L0100071.bin
138,S01,L01,M14,1.9028,0.0,20.69235,92.38223,0.0,False,30773.492565,-30.28039,-43.72482,14.92206,181.88,0.5,-1.56,30776.45687,-29.822,-51.42057,14.63357,181.91,-0.2,-2.2,L0100071.bin
139,S01,L01,M14,1.90407,0.0,20.78819,94.92073,0.0,False,30782.392865,-29.21658,-66.4071,14.74736,181.89,0.15,-2.16,30785.35844,-29.076,-73.95247,14.71387,182.35,-0.03,-1.61,L0100072.bin
140,S01,L01,M11,1.909381,0.0,19.37668,177.85742,0.0,False,30783.48293,-29.03502,-69.11768,14.77157,182.01,0.33,-2.23,30786.45382,-29.1406,-76.65382,14.84918,182.38,0.07,-1.16,L0100072.bin
141,S01,L01,M11,1.919831,0.0,20.22618,177.8717,0.0,False,30792.39331,-28.31058,-91.82143,14.60774,183.11,0.03,-2.13,30795.37465,-28.28631,-99.33775,14.77972,183.29,0.22,-1.49,L0100073.bin
142,S01,L01,M12,1.945862,0.0,21.33075,-105.50618,0.0,False,30793.483375,-28.39832,-94.63792,14.61443,183.08,-0.13,-1.54,30796.490745,-28.18564,-102.19518,14.79373,183.37,0.18,-1.62,L0100073.bin
143,S01,L01,M12,1.949112,0.0,21.5478,-107.8326,0.0,False,30802.393725,-27.8835,-117.26695,14.64967,184.0,0.13,-2.12,30805.404345,-27.9273,-124.9932,14.7744,184.49,0.2,-1.75,L0100074.bin
144,S01,L01,M13,1.85495,0.0,15.94806,-0.2393,0.0,False,30803.483685,-27.87595,-120.02543,14.80161,184.04,0.35,-2.06,30806.40014,-27.99252,-127.50816,14.83484,184.73,0.17,-1.55,L0100074.bin
145,S01,L01,M13,1.846745,0.0,15.04893,-0.27583,0.0,False,30812.394035,-28.01223,-142.83628,14.85732,185.58,0.19,-2.33,30815.302285,-28.4315,-150.35856,14.59227,185.56,-0.12,-1.65,L0100075.bin
146,S01,L01,M14,1.91086,0.0,21.29968,103.57461,0.0,False,30813.4841,-28.20361,-145.69953,14.73425,185.63,-0.15,-2.09,30816.456465,-28.41931,-153.22376,14.699,185.59,0.26,-1.83,L0100075.bin
147,S01,L01,M14,1.913525,0.0,21.4868,105.98968,0.0,False,30822.39446,-28.96094,-168.47196,14.76369,185.0,0.05,-1.94,30825.36949,-29.22288,-176.18556,14.68319,184.72,-0.11,-1.83,L0100076.bin
148,S01,L01,M11,1.960166,0.0,23.1128,178.22055,0.0,False,30823.484525,-28.89388,-171.27063,14.71073,184.93,0.09,-2.35,30826.5062,-29.46901,-179.08425,14.71496,184.42,-0.0,-1.24,L0100076.bin
149,S01,L01,M11,1.972696,0.0,23.9224,178.35059,0.0,False,30832.39487,-29.55345,-194.12726,14.65173,183.86,-0.13,-1.79,30835.429075,-29.65739,-201.87156,14.80762,183.54,0.45,-1.74,L0100077.bin
150,S01,L01,M12,1.965442,0.0,22.66345,-115.40538,0.0,False,30833.484935,-29.65491,-196.97379,14.71189,183.76,-0.06,-1.59,30836.511885,-29.62352,-204.68235,14.84382,183.53,0.38,-1.86,L0100077.bin
151,S01,L01,M12,1.970987,0.0,23.02392,-117.43393,0.0,False,30842.395265,-29.72122,-219.80706,14.89788,183.3,0.19,-1.77,30845.42776,-29.68699,-227.71423,14.6834,183.34,0.03,-1.89,L0100078.bin
152,S01,L01,M13,1.821655,0.0,11.84402,-0.69147,0.0,False,30843.48533,-29.68213,-222.76188,14.78599,183.27,-0.24,-1.86,30846.36849,-29.69913,-230.06503,14.72408,183.37,0.35,-1.8,L0100078.bin
153,S01,L01,M13,1.81575,0.0,10.91365,-0.74575,0.0,False,30852.395615,-29.65382,-245.55118,14.95158,183.66,0.26,-1.62,30855.27287,-29.31328,-252.98032,14.82454,183.82,0.3,-2.32,L0100079.bin
154,S01,L01,M14,1.927685,0.0,22.47254,113.9637,0.0,False,30853.485785,-29.53747,-248.60521,14.72694,183.81,-0.42,-1.98,30856.474975,-29.30945,-256.15818,14.82813,183.93,0.21,-2.25,L0100079.bin
155,S01,L01,M14,1.933035,0.0,22.83178,116.07182,0.0,False,30862.39604,-29.31626,-271.50113,14.68324,184.07,-0.38,-1.92,30865.39058,-29.1576,-279.01458,14.8712,184.1,0.39,-2.13,L0100080.bin
156,S01,L01,M11,2.019646,0.0,26.68196,178.51401,0.0,False,30863.48611,-29.19484,-274.2891,14.6376,184.14,-0.32,-2.18,30866.567265,-29.17034,-282.0662,14.87381,184.05,0.31,-2.03,L0100080.bin
157,S01,L01,M11,2.033976,0.0,27.44179,178.54255,0.0,False,30872.396435,-28.9552,-297.08913,14.75405,183.99,0.53,-1.86,30875.49192,-29.05626,-305.21567,14.76101,183.89,-0.1,-1.7,L0100081.bin
158,S01,L01,M12,1.993762,0.0,24.44051,-124.03043,0.0,False,30873.4865,-29.00683,-299.98075,14.95207,183.99,0.26,-1.71,30876.54177,-28.83538,-307.73726,14.86021,184.09,0.34,-2.26,L0100081.bin
159,S01,L01,M12,2.001172,0.0,24.88395,-125.76509,0.0,False,30882.39679,-28.59636,-322.9004,14.83553,185.02,0.57,-2.21,30885.45947,-28.85119,-330.95266,14.77448,185.61,-0.28,-1.84,L0100082.bin
160,S01,L01,M13,1.79857,0.0,7.60094,-0.76664,0.0,False,30883.48696,-28.67574,-325.74241,14.9455,185.28,0.41,-2.19,30886.347035,-28.83941,-333.18826,14.77778,185.76,-0.15,-2.0,L0100082.bin
161,S01,L01,M13,1.794635,0.0,6.63776,-0.98354,0.0,False,30892.3972,-28.96186,-348.82898,14.79256,186.43,0.11,-2.28,30895.25334,-29.51351,-356.20114,14.7322,186.39,0.06,-1.39,L0100083.bin
162,S01,L01,M14,1.955095,0.0,24.25171,122.90085,0.0,False,30893.48737,-29.22031,-351.76723,14.6724,186.65,-0.37,-1.87,30896.50397,-29.49386,-359.37401,14.83886,186.43,0.45,-1.77,L0100083.bin
163,S01,L01,M14,1.96201,0.0,24.67516,124.74024,0.0,False,30902.397695,-30.16466,-374.78267,14.73369,186.2,-0.06,-1.73,30905.42121,-30.38831,-382.60184,14.778,186.35,0.29,-2.03,L0100084.bin
164,S01,L01,M11,2.086946,0.0,30.04606,178.78205,0.0,False,30903.487655,-30.19651,-377.56622,14.75369,186.22,0.28,-1.93,30906.63611,-30.63638,-385.88916,14.60206,186.48,-0.2,-1.6,L0100084.bin
165,S01,L01,M11,2.103086,0.0,30.7738,178.89139,0.0,False,30912.39799,-31.24687,-400.86406,14.83766,186.68,-0.04,-2.24,30915.562585,-31.83092,-409.09023,14.71238,186.4,-0.03,-1.79,L0100085.bin
166,S01,L01,M12,2.032562,0.0,26.6666,-131.09599,0.0,False,30913.488055,-31.43877,-403.67328,14.73697,186.7,-0.0,-2.19,30916.582125,-32.0246,-411.7882,14.7628,186.2,-0.12,-1.61,L0100085.bin
167,S01,L01,M12,2.042717,0.0,27.21071,-132.43867,0.0,False,30922.39844,-32.81398,-426.76112,14.82832,185.16,0.23,-1.77,30925.502665,-33.01114,-434.93768,14.65742,184.45,-0.15,-1.85,L0100086.bin
168,S01,L01,M13,1.78547,0.0,3.24746,-5.02807,0.0,False,30923.488515,-32.98007,-429.64265,14.73925,184.88,0.0,-1.66,30926.33549,-33.07458,-437.13351,14.70742,184.37,-0.15,-1.76,L0100086.bin
169,S01,L01,M13,1.784145,0.0,2.27345,-7.30786,0.0,False,30932.398795,-33.08371,-452.7988,14.6746,183.76,0.04,-2.55,30935.244445,-33.48149,-460.19149,14.92464,182.97,0.19,-1.67,L0100087.bin
170,S01,L01,M14,1.990015,0.0,26.30885,130.62155,0.0,False,30933.48886,-33.17131,-455.63545,14.78072,183.42,0.14,-2.37,30936.54038,-33.44564,-463.44928,14.93463,182.77,0.42,-1.86,L0100087.bin
171,S01,L01,M14,1.999665,0.0,26.82767,132.10074,0.0,False,30942.39916,-33.19496,-478.75428,14.84587,181.51,0.02,-1.46,30945.46033,-32.62288,-486.67379,14.73991,181.49,0.17,-2.4,L0100088.bin
172,S01,L01,M11,2.161506,0.0,33.2184,179.10315,0.0,False,30943.489225,-32.9769,-481.5703,14.78927,181.27,0.1,-1.8,30946.71224,-32.66028,-489.83842,14.85401,181.37,0.16,-1.91,L0100088.bin
173,S01,L01,M11,2.178971,0.0,33.89568,179.0466,0.0,False,30952.3997,-31.7135,-504.66822,14.74124,181.75,0.02,-2.57,30955.64018,-31.42923,-513.07088,14.68015,182.2,0.12,-2.23,L0100089.bin
174,S01,L01,M12,2.078857,0.0,29.03667,-136.99909,0.0,False,30953.48966,-31.59769,-507.52673,14.65251,181.85,-0.05,-2.56,30956.630025,-31.35554,-515.69507,14.71279,182.42,-0.01,-2.07,L0100089.bin
175,S01,L01,M12,2.090157,0.0,29.56156,-138.20307,0.0,False,30962.39997,-30.82964,-530.6267,14.7429,183.27,0.0,-2.38,30965.551635,-30.73618,-538.68992,14.75796,183.55,0.47,-2.1,L0100090.bin
176,S01,L01,M13,1.7834,0.0,1.18456,-170.81933,0.0,False,30963.49004,-30.7193,-533.54408,14.67875,183.49,-0.15,-2.53,30966.334945,-30.72739,-540.82215,14.7567,183.72,0.21,-2.01,L0100090.bin
177,S01,L01,M13,1.7845,0.0,2.1576,-175.04833,0.0,False,30972.400365,-30.65614,-556.67229,14.82271,184.29,0.31,-2.05,30975.24637,-30.68453,-564.2749,14.68511,184.43,-0.41,-2.02,L0100091.bin
178,S01,L01,M14,2.03685,0.0,28.77018,136.61514,0.0,False,30973.49043,-30.62545,-559.436,14.83085,184.32,0.47,-2.1,30976.588785,-30.72558,-567.70991,14.68765,184.47,-0.22,-1.88,L0100091.bin
179,S01,L01,M14,2.048335,0.0,29.3268,137.83751,0.0,False,30982.400815,-30.74329,-582.782,14.75366,184.54,0.25,-2.17,30985.510655,-31.07833,-590.99661,14.86575,184.39,-0.0,-1.67,L0100092.bin
180,S01,L01,M11,2.242776,0.0,36.17873,179.07484,0.0,False,30983.490775,-30.85631,-585.63787,14.91186,184.59,0.3,-2.01,30986.79506,-31.11449,-594.38779,14.76973,184.39,-0.05,-1.82,L0100092.bin
181,S01,L01,M11,2.261726,0.0,36.81909,179.10756,0.0,False,30992.401155,-31.05944,-609.06316,14.77485,184.33,0.22,-2.22,30995.72439,-31.509,-617.88793,14.78917,184.11,-0.17,-1.35,L0100093.bin
182,S01,L01,M12,2.133917,0.0,31.50489,-141.88984,0.0,False,30993.49132,-31.18021,-611.97676,14.76902,184.4,-0.01,-1.99,30996.686745,-31.47041,-620.39211,14.79043,184.07,0.02,-1.51,L0100093.bin
183,S01,L01,M12,2.147317,0.0,32.07172,-142.84024,0.0,False,31002.401545,-31.48482,-635.42111,14.77808,183.91,0.26,-2.09,31005.61037,-31.42349,-644.05894,14.55653,183.74,-0.3,-2.0,L0100094.bin
184,S01,L01,M13,1.79243,0.0,5.59823,-177.75047,0.0,False,31003.491605,-31.46041,-638.26267,14.81716,183.74,0.35,-2.12,31006.34554,-31.42258,-645.95332,14.591,183.68,-0.11,-1.98,L0100094.bin
185,S01,L01,M13,1.796085,0.0,6.59766,-178.12821,0.0,False,31012.402005,-31.36634,-662.10591,14.78004,183.72,-0.43,-2.28,31015.259595,-31.38629,-669.46496,14.80292,183.63,0.49,-1.93,L0100095.bin
186,S01,L01,M14,2.09139,0.0,31.30582,141.73946,0.0,False,31013.491965,-31.44706,-664.938,14.68381,183.66,-0.2,-1.93,31016.64486,-31.34642,-673.26993,14.75892,183.73,0.15,-1.91,L0100095.bin
187,S01,L01,M14,2.10502,0.0,31.88641,142.73878,0.0,False,31022.402295,-31.30649,-688.68738,14.80291,184.27,-0.14,-1.97,31025.56882,-31.08502,-696.99948,14.82201,184.33,0.44,-2.75,L0100096.bin
188,S01,L01,M11,2.330851,0.0,38.9829,179.1844,0.0,False,31023.492365,-31.24981,-691.59295,14.78922,184.33,-0.03,-2.23,31026.884725,-31.2322,-700.60565,14.75709,184.19,-0.07,-2.31,L0100096.bin
189,S01,L01,M11,2.351366,0.0,39.58157,179.2054,0.0,False,31032.40278,-31.32509,-715.25968,14.72587,183.81,0.14,-2.15,31035.815655,-31.4095,-724.33202,14.79485,183.93,0.3,-1.83,L0100097.bin
190,S01,L01,M12,2.197532,0.0,34.05245,-145.9517,0.0,False,31033.49294,-31.28295,-718.28976,14.60687,183.88,-0.21,-2.25,31036.75198,-31.46651,-726.78706,14.92364,183.94,0.44,-1.79,L0100097.bin
191,S01,L01,M12,2.212832,0.0,34.61309,-146.73655,0.0,False,31042.393075,-31.5507,-741.80275,14.71845,184.03,0.3,-2.06,31045.667415,-31.43681,-750.67308,14.69414,183.94,-0.1,-2.14,L0100098.bin
192,S01,L01,M13,1.812755,0.0,10.03128,-178.72115,0.0,False,31043.483245,-31.59537,-744.79796,14.64203,183.95,-0.0,-1.85,31046.357505,-31.5375,-752.42787,14.7825,183.96,0.18,-1.96,L0100098.bin
193,S01,L01,M13,1.81881,0.0,11.00473,-178.82562,0.0,False,31052.393535,-31.64654,-768.54429,14.6749,184.04,-0.28,-2.2,31055.27385,-31.87251,-776.00685,14.7787,184.14,0.32,-1.71,L0100099.bin
194,S01,L01,M14,2.154765,0.0,33.9016,145.93298,0.0,False,31053.4836,-31.67873,-771.38623,14.61495,184.02,-0.13,-2.14,31056.69987,-32.09557,-779.8012,14.88105,184.23,0.16,-1.54,L0100099.bin
195,S01,L01,M14,2.16975,0.0,34.4597,146.76722,0.0,False,31062.39394,-32.07139,-794.80115,14.80357,184.19,0.34,-2.02,31065.625195,-32.49365,-803.39204,14.76282,184.11,0.03,-1.64,L0100100.bin
196,S01,L01,M11,2.424421,0.0,41.58141,179.30409,0.0,False,31063.483895,-32.2595,-797.75211,14.91203,184.17,0.09,-1.69,31066.969825,-32.45979,-806.92204,14.64674,184.18,0.14,-1.94,L0100100.bin
197,S01,L01,M11,2.445436,0.0,42.1278,179.33204,0.0,False,31072.39428,-32.57635,-821.05729,14.82641,183.81,0.18,-1.79,31075.901225,-32.62276,-830.19576,14.69826,183.68,-0.08,-2.02,L0100101.bin
198,S01,L01,M12,2.268582,0.0,36.55252,-149.22643,0.0,False,31073.484345,-32.65491,-823.88608,14.87856,183.61,0.18,-1.66,31076.814435,-32.55362,-832.49468,14.59861,183.66,-0.04,-2.14,L0100101.bin
199,S01,L01,M12,2.284567,0.0,37.07415,-149.87415,0.0,False,31082.39472,-32.54892,-846.56684,14.94517,183.26,0.52,-1.7,31085.740795,-32.42355,-855.06819,14.64859,183.43,-0.18,-1.92,L0100102.bin
200,S01,L01,M13,1.84332,0.0,14.27046,-178.96469,0.0,False,31083.48489,-32.471,-849.44821,14.81561,183.47,0.0,-2.08,31086.389715,-32.43186,-856.70561,14.66561,183.41,-0.21,-1.87,L0100102.bin
201,S01,L01,M13,1.85123,0.0,15.14745,-179.06288,0.0,False,31092.39515,-32.24365,-871.54223,14.77402,183.4,0.2,-2.08,31095.307885,-32.41041,-878.81814,14.74797,182.94,-0.13,-1.39,L0100103.bin
202,S01,L01,M14,2.222775,0.0,36.3617,149.30683,0.0,False,31093.485105,-32.45978,-874.28594,14.80336,183.26,-0.03,-1.41,31096.769385,-32.1005,-882.29992,14.76686,182.95,0.32,-2.15,L0100103.bin
203,S01,L01,M14,2.23809,0.0,36.88028,149.9125,0.0,False,31102.395525,-32.03769,-895.89851,14.74287,182.84,0.17,-1.58,31105.69512,-31.78317,-903.91486,14.78156,182.87,-0.18,-1.92,L0100104.bin
204,S01,L01,M11,2.517131,0.0,43.87086,179.34214,0.0,False,31103.48559,-31.90458,-898.44965,14.85833,182.82,0.42,-1.84,31107.06423,-31.62282,-907.14157,14.71912,182.83,-0.02,-2.05,L0100104.bin
205,S01,L01,M11,2.537171,0.0,44.33754,179.33966,0.0,False,31112.39588,-31.60193,-919.80834,14.73403,182.94,0.06,-1.26,31115.99456,-31.17758,-928.31664,14.73908,183.03,0.08,-2.31,L0100105.bin
206,S01,L01,M12,2.339442,0.0,38.79028,-151.90545,0.0,False,31113.48606,-31.46972,-922.41585,14.71536,182.9,0.04,-1.53,31116.88701,-31.10979,-930.39089,14.76,183.02,0.09,-2.41,L0100105.bin
207,S01,L01,M12,2.355307,0.0,39.25223,-152.42913,0.0,False,31122.39637,-31.05863,-943.35706,14.76394,182.67,0.24,-1.7,31125.813185,-30.97991,-951.23109,14.87427,182.55,0.39,-1.56,L0100106.bin
208,S01,L01,M13,1.8805,0.0,18.04769,-179.37324,0.0,False,31123.486335,-31.07763,-946.00265,14.71043,182.73,-0.02,-1.62,31126.42834,-30.85587,-952.71713,14.86073,182.58,0.19,-1.87,L0100106.bin
209,S01,L01,M13,1.889485,0.0,18.82577,-179.4902,0.0,False,31132.396635,-30.36104,-966.42912,14.82692,182.59,0.58,-2.01,31135.347625,-30.024,-973.31166,14.77635,182.57,-0.05,-2.14,L0100107.bin
210,S01,L01,M14,2.292055,0.0,38.60252,151.79478,0.0,False,31133.4867,-30.41748,-969.06123,14.76924,182.68,0.17,-1.63,31136.84026,-30.05847,-976.84053,14.71523,182.5,-0.36,-1.68,L0100107.bin
211,S01,L01,M14,2.30763,0.0,39.08759,152.25583,0.0,False,31142.397075,-29.39657,-989.5664,14.53936,183.0,-0.6,-2.02,31145.76621,-29.20743,-996.99531,14.84327,183.41,0.33,-1.78,L0100108.bin
212,S01,L01,M11,2.606371,0.0,45.85092,179.28134,0.0,False,31143.48714,-29.34589,-991.82643,14.68895,183.04,0.14,-1.81,31147.15502,-28.95173,-1000.33986,14.64265,183.77,-0.28,-2.28,L0100108.bin
213,S01,L01,M11,2.626051,0.0,46.26699,179.27941,0.0,False,31152.397505,-29.04224,-1012.22637,14.5893,184.31,-0.44,-1.72,31156.085065,-28.78537,-1020.46422,14.64909,185.0,-0.01,-2.22,L0100109.bin
214,S01,L01,M12,2.409827,0.0,40.79107,-154.12196,0.0,False,31153.48747,-28.8341,-1014.48698,14.56322,184.39,0.17,-2.19,31156.958805,-28.89651,-1022.39735,14.70933,185.13,-0.02,-1.9,L0100109.bin
215,S01,L01,M12,2.426422,0.0,41.22327,-154.52581,0.0,False,31162.397875,-29.22934,-1034.67418,14.82878,186.07,0.13,-1.75,31165.885805,-29.35378,-1042.52592,14.61551,186.68,0.31,-2.09,L0100110.bin
216,S01,L01,M13,1.922755,0.0,21.47448,-179.67526,0.0,False,31163.48784,-29.27506,-1037.23807,14.66602,186.33,-0.2,-1.91,31166.4721,-29.39151,-1043.82042,14.70579,186.75,0.41,-2.08,L0100110.bin
217,S01,L01,M13,1.933085,0.0,22.20395,-179.57227,0.0,False,31172.398605,-30.37923,-1057.21677,14.73953,187.59,0.18,-1.75,31175.393195,-30.80323,-1064.03019,14.71918,187.76,-0.06,-2.15,L0100111.bin
218,S01,L01,M14,2.361795,0.0,40.63596,153.92044,0.0,False,31173.48836,-30.45143,-1059.60524,14.86748,187.77,0.49,-2.15,31176.91166,-31.02825,-1067.45667,14.59162,187.56,-0.22,-2.05,L0100111.bin
219,S01,L01,M14,2.377065,0.0,41.06269,154.42863,0.0,False,31182.39863,-32.19574,-1079.68445,14.64071,186.68,-0.06,-1.86,31185.8372,-32.58835,-1087.44319,14.59028,185.74,-0.43,-1.76,L0100112.bin
220,S01,L01,M11,2.695546,0.0,47.6326,179.43392,0.0,False,31183.488695,-32.18576,-1081.95797,14.71342,186.38,0.34,-2.16,31187.24575,-32.79478,-1090.33514,14.82546,185.37,0.3,-1.67,L0100112.bin
221,S01,L01,M11,2.715401,0.0,48.01149,179.47988,0.0,False,31192.399005,-33.20097,-1101.86564,14.66982,184.07,0.07,-1.95,31196.175915,-33.44689,-1110.14475,14.8041,182.85,0.44,-1.52,L0100113.bin
222,S01,L01,M12,2.485272,0.0,42.72831,-155.71908,0.0,False,31193.489385,-33.25193,-1104.34086,14.62616,183.68,-0.11,-1.88,31197.036165,-33.44925,-1112.0329,14.8797,182.7,0.43,-1.64,L0100113.bin
223,S01,L01,M12,2.502067,0.0,43.12871,-156.08404,0.0,False,31202.39943,-33.16887,-1124.02182,14.71964,181.39,0.34,-1.78,31205.963005,-33.0766,-1131.93298,14.84569,180.74,0.22,-1.38,L0100114.bin
224,S01,L01,M13,1.971005,0.0,24.67896,-179.36114,0.0,False,31203.489395,-33.18364,-1126.53741,14.78108,181.09,0.1,-1.44,31206.521905,-33.04833,-1133.18749,14.80134,180.7,0.12,-1.32,L0100114.bin
225,S01,L01,M13,1.982465,0.0,25.36347,-179.47937,0.0,False,31212.3998,-32.08181,-1146.22137,14.82481,180.68,0.12,-1.8,31215.44377,-31.88371,-1152.97982,14.76177,180.72,0.2,-1.39,L0100115.bin
226,S01,L01,M14,2.434355,0.0,42.54516,155.80207,0.0,False,31213.489865,-31.9616,-1148.73189,14.74374,180.79,-0.14,-1.78,31216.985725,-31.602,-1156.42668,14.78876,180.86,0.24,-1.64,L0100115.bin
227,S01,L01,M14,2.45171,0.0,42.97033,156.12004,0.0,False,31222.400135,-30.72941,-1168.43971,14.72599,181.03,0.07,-1.75,31225.91335,-30.29409,-1176.25711,14.71259,181.42,0.47,-1.6,L0100116.bin
228,S01,L01,M11,2.785916,0.0,49.2818,179.40819,0.0,False,31223.490305,-30.59646,-1170.99214,14.73449,181.21,-0.2,-1.72,31227.33773,-30.02549,-1179.49453,14.80081,181.95,0.32,-1.87,L0100116.bin
229,S01,L01,M11,2.806526,0.0,49.63267,179.36592,0.0,False,31232.400685,-29.21257,-1190.72391,14.76615,183.08,0.47,-2.28,31236.26872,-28.99959,-1199.52806,14.70849,183.94,0.13,-1.89,L0100117.bin
230,S01,L01,M12,2.560607,0.0,44.482,-157.44156,0.0,False,31233.490645,-29.06777,-1193.34421,14.7111,183.4,-0.04,-2.4,31237.11276,-28.95395,-1201.39912,14.76281,184.11,0.25,-1.88,L0100117.bin
231,S01,L01,M12,2.578112,0.0,44.86883,-157.78073,0.0,False,31242.40096,-28.60939,-1213.26892,14.68015,185.1,0.16,-1.95,31246.04058,-28.49376,-1221.50262,14.67104,185.68,0.16,-2.11,L0100118.bin
232,S01,L01,M13,2.02496,0.0,27.72628,-179.81802,0.0,False,31243.491025,-28.51841,-1215.7871,14.6867,185.3,-0.01,-2.16,31246.57749,-28.47621,-1222.70782,14.65964,185.83,0.19,-2.19,L0100118.bin
233,S01,L01,M13,2.0378,0.0,28.38966,-179.80265,0.0,False,31252.401345,-28.77776,-1235.80566,14.57643,186.53,-0.08,-2.21,31255.50065,-28.91537,-1242.70997,14.66452,186.86,0.43,-2.18,L0100119.bin
234,S01,L01,M14,2.512515,0.0,44.42007,157.26954,0.0,False,31253.49141,-28.72795,-1238.27701,14.53427,186.62,0.03,-2.49,31257.06543,-29.37609,-1246.27747,14.7775,186.81,0.01,-1.34,L0100119.bin
235,S01,L01,M14,2.52992,0.0,44.80882,157.63062,0.0,False,31262.4018,-29.49532,-1258.23835,14.66645,187.23,0.21,-2.49,31265.993225,-30.04539,-1266.32254,14.73969,187.17,0.21,-1.76,L0100120.bin
236,S01,L01,M11,2.900421,0.0,51.1732,179.45043,0.0,False,31272.402265,-30.70843,-1280.75104,14.75172,187.2,0.03,-1.74,31276.364195,-31.08986,-1289.73924,14.67154,187.02,0.1,-2.14,L0100121.bin
