# cfgfile = ./initcfg/SAGA/SAGA.1905.meiyo_m4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,Azimuth,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,ping_id
115,S01,L01,M14,1.97708,0.0,25.36502,127.87164,0.0,False,58023.48378,-35.21703,-413.62042,13.05845,184.27,0.13,0.03,58026.522365,-35.97705,-422.47538,13.00081,184.97,-0.18,0.26,L0100058.bin
116,S01,L01,M13,1.78831,0.0,2.86101,-9.52773,0.0,False,58032.39384,-37.42301,-439.49118,13.17291,184.93,0.2,-0.06,58035.243655,-38.32106,-447.88748,12.96199,184.41,-0.24,0.53,L0100059.bin
117,S01,L01,M11,2.137411,0.0,32.08806,179.38847,0.0,False,58033.48387,-37.8261,-442.71936,13.09079,184.84,-0.16,0.2,58036.68279,-38.63243,-452.04814,13.05431,184.28,0.15,0.26,L0100059.bin
118,S01,L01,M14,1.996565,0.0,26.45763,131.89514,0.0,False,58042.39398,-40.30047,-469.10007,13.10846,182.83,0.01,0.52,58045.45205,-40.89431,-478.39785,13.0246,181.66,0.24,0.52,L0100060.bin
119,S01,L01,M12,2.070632,0.0,28.46389,-134.65071,0.0,False,58043.4839,-40.57499,-472.62236,12.85041,182.35,-0.61,0.56,58046.61604,-41.16617,-481.89878,13.27622,181.41,0.82,0.54,L0100060.bin
120,S01,L01,M11,2.180486,0.0,33.7863,179.69994,0.0,False,58052.39398,-42.15532,-500.01239,13.23652,179.96,0.34,0.59,58055.635975,-42.61241,-510.21204,13.00655,179.15,0.02,0.65,L0100061.bin
121,S01,L01,M13,1.78656,0.0,0.69479,-81.55271,0.0,False,58053.483905,-42.44449,-503.57423,13.09315,179.74,-0.31,0.87,58056.33197,-42.6012,-512.44939,13.03521,178.9,0.07,0.49,L0100061.bin
122,S01,L01,M12,2.100362,0.0,29.88788,-137.61658,0.0,False,58062.39403,-43.00858,-532.18058,12.96369,177.57,-0.63,0.81,58065.5559,-42.81916,-542.24931,13.19903,176.73,0.27,0.62,L0100062.bin
123,S01,L01,M14,2.02468,0.0,27.95777,136.01495,0.0,False,58063.48405,-42.86172,-535.61661,12.87003,177.3,-0.56,0.42,58066.570235,-42.96986,-545.61543,13.24012,176.57,0.14,1.0,L0100062.bin
124,S01,L01,M13,1.788685,0.0,2.58843,-164.61377,0.0,False,58072.39417,-42.44156,-564.76468,12.92958,175.88,-0.21,0.73,58075.24436,-42.22657,-574.20008,13.20326,176.32,0.22,1.0,L0100063.bin
125,S01,L01,M11,2.233886,0.0,35.73735,179.73205,0.0,False,58073.484095,-42.34493,-568.37052,12.9709,176.0,-0.05,0.94,58076.77949,-42.01728,-579.37445,13.15149,176.53,-0.01,0.71,L0100063.bin
126,S01,L01,M14,2.05604,0.0,29.49977,139.21328,0.0,False,58082.394155,-41.46635,-598.12934,13.06705,177.57,-0.43,0.49,58085.5117,-41.02248,-608.4515,12.94997,178.01,0.38,-0.38,L0100064.bin
127,S01,L01,M12,2.136782,0.0,31.48904,-140.91457,0.0,False,58083.484185,-41.30764,-601.79107,12.93757,177.62,-0.48,0.22,58086.682475,-41.11259,-612.53504,12.96739,178.17,0.07,0.14,L0100064.bin
128,S01,L01,M11,2.285816,0.0,37.46745,179.66209,0.0,False,58092.3942,-40.77659,-631.97959,12.93974,178.51,-0.22,-0.34,58095.741525,-41.17787,-643.28883,13.0589,178.75,0.1,0.86,L0100065.bin
129,S01,L01,M13,1.79586,0.0,5.52666,-173.56316,0.0,False,58093.48423,-40.89451,-635.65857,12.95525,178.7,-0.2,0.01,58096.341595,-41.11691,-645.35413,13.0566,178.66,0.06,0.76,L0100065.bin
130,S01,L01,M12,2.174382,0.0,33.00911,-143.55471,0.0,False,58102.394365,-40.97703,-666.28202,13.05064,179.12,-0.22,0.51,58105.630255,-41.23014,-677.32487,13.1247,178.89,0.14,0.65,L0100066.bin
131,S01,L01,M14,2.09495,0.0,31.2771,142.49271,0.0,False,58103.48502,-41.10032,-670.02384,13.05353,179.09,-0.31,0.61,58106.641475,-41.14498,-680.89846,12.95347,178.96,-0.2,0.24,L0100066.bin
132,S01,L01,M13,1.80702,0.0,8.24285,-175.60727,0.0,False,58112.394355,-41.22918,-700.79047,12.94453,178.99,-0.17,0.43,58115.26288,-41.45916,-710.73455,13.17126,179.27,0.12,0.36,L0100067.bin
133,S01,L01,M11,2.347641,0.0,39.33854,179.71164,0.0,False,58113.48428,-41.3122,-704.42815,13.20118,179.07,0.57,0.3,58116.89343,-41.56943,-716.3793,12.99965,179.2,-0.38,0.66,L0100067.bin
134,S01,L01,M14,2.133475,0.0,32.88336,145.15286,0.0,False,58122.39438,-41.67005,-735.49729,13.14154,179.05,0.1,0.22,58125.58936,-41.80745,-746.44314,13.08005,178.78,0.31,0.67,L0100068.bin
135,S01,L01,M12,2.220402,0.0,34.75432,-146.14225,0.0,False,58123.48441,-41.79054,-739.47423,12.88814,179.12,-0.82,0.52,58126.76632,-41.7511,-750.63522,13.20857,178.82,0.43,0.36,L0100068.bin
136,S01,L01,M11,2.405206,0.0,40.9721,179.75745,0.0,False,58132.3945,-41.92289,-770.39961,12.81153,178.6,-0.64,0.31,58135.861215,-41.96997,-782.38551,12.97358,178.55,-0.43,0.49,L0100069.bin
137,S01,L01,M13,1.8242,0.0,11.25587,-176.67162,0.0,False,58133.48453,-41.84804,-773.94447,12.91284,178.47,0.1,0.13,58136.370235,-42.00689,-784.21306,12.88202,178.44,-0.85,0.68,L0100069.bin
138,S01,L01,M12,2.263542,0.0,36.26606,-148.18435,0.0,False,58142.394575,-42.09964,-804.09143,12.91523,178.3,-0.46,0.56,58145.719625,-41.98974,-814.79592,13.06225,178.04,-0.03,0.31,L0100070.bin
139,S01,L01,M14,2.178885,0.0,34.64494,147.71407,0.0,False,58143.484505,-42.10704,-807.47831,13.09417,178.21,0.35,0.59,58146.724895,-41.98245,-817.99304,13.02436,178.14,-0.19,0.15,L0100070.bin
140,S01,L01,M13,1.843025,0.0,13.75449,-177.27141,0.0,False,58152.39463,-41.98201,-835.77908,13.05777,177.86,0.06,0.48,58155.29916,-41.92725,-844.59213,13.0739,177.57,-0.06,0.4,L0100071.bin
141,S01,L01,M11,2.467276,0.0,42.57846,179.77413,0.0,False,58153.48456,-41.99541,-839.10433,13.07181,177.77,0.02,0.47,58157.013345,-41.82661,-849.89649,12.9394,177.51,-0.42,0.34,L0100071.bin
142,S01,L01,M14,2.21807,0.0,36.07072,149.52006,0.0,False,58162.39464,-41.6635,-865.9154,12.89087,177.16,-0.3,0.52,58165.674215,-41.52096,-875.40672,13.06463,177.15,-0.15,0.51,L0100072.bin
143,S01,L01,M12,2.308757,0.0,37.74521,-150.05872,0.0,False,58163.48467,-41.60199,-868.96163,13.00829,176.95,0.13,0.6,58166.854935,-41.59766,-878.81552,13.0487,176.96,-0.29,0.72,L0100072.bin
144,S01,L01,M11,2.518736,0.0,43.8247,179.74889,0.0,False,58172.394745,-41.20204,-894.65677,13.02456,176.51,-0.05,0.73,58175.97499,-40.73232,-904.61811,12.97586,176.33,0.11,0.25,L0100073.bin
145,S01,L01,M13,1.864885,0.0,16.20868,-177.82899,0.0,False,58173.48467,-41.11672,-897.77352,12.97396,176.39,-0.39,0.93,58176.41106,-40.72074,-905.82263,13.00509,176.37,0.2,0.23,L0100073.bin
146,S01,L01,M12,2.347357,0.0,38.92639,-151.50619,0.0,False,58182.39482,-40.10964,-922.2601,12.97572,175.82,0.08,0.07,58185.803685,-40.12596,-931.66405,13.11137,175.76,-0.23,0.9,L0100074.bin
147,S01,L01,M14,2.26093,0.0,37.49675,151.11662,0.0,False,58183.484845,-40.09662,-925.19906,13.09245,175.92,0.53,0.17,58186.80728,-39.96435,-934.31224,13.14344,175.59,-0.22,0.84,L0100074.bin
148,S01,L01,M13,1.88593,0.0,18.19461,-178.33076,0.0,False,58192.3948,-39.17861,-949.14077,13.08599,175.47,0.52,0.43,58195.342235,-38.99591,-957.10886,13.12993,175.07,-0.65,0.77,L0100075.bin
149,S01,L01,M11,2.573296,0.0,45.05659,179.67042,0.0,False,58193.484825,-39.08667,-952.0745,13.16363,175.45,0.28,0.49,58197.11963,-38.71833,-961.61274,13.02537,175.13,-0.0,0.4,L0100075.bin
150,S01,L01,M14,2.29873,0.0,38.69464,152.30682,0.0,False,58202.3949,-37.87564,-975.50375,13.0834,174.94,-0.0,0.18,58205.755135,-37.71545,-984.16552,13.0873,174.71,-0.1,0.85,L0100076.bin
151,S01,L01,M12,2.389212,0.0,40.13311,-152.93402,0.0,False,58203.484925,-37.85168,-978.31515,13.13437,174.95,-0.19,0.37,58206.935645,-37.43887,-987.29378,12.90813,174.71,-0.39,0.54,L0100076.bin
152,S01,L01,M11,2.620786,0.0,46.0737,179.58085,0.0,False,58212.39493,-36.6002,-1001.1503,13.06105,174.65,-0.25,0.35,58216.077225,-36.25437,-1010.44849,13.1774,174.72,0.1,0.61,L0100077.bin
153,S01,L01,M13,1.91063,0.0,20.26679,-178.8293,0.0,False,58213.48496,-36.4394,-1003.90647,12.95718,174.47,-0.08,0.38,58216.457095,-36.22297,-1011.3687,13.22349,174.75,0.26,0.6,L0100077.bin
154,S01,L01,M12,2.426282,0.0,41.14102,-154.09144,0.0,False,58222.395045,-35.27129,-1026.29895,13.15947,174.5,0.47,0.37,58225.882835,-34.67423,-1034.9716,12.95987,174.56,0.16,0.13,L0100078.bin
155,S01,L01,M14,2.34107,0.0,39.94665,153.45712,0.0,False,58223.484965,-35.19792,-1029.21058,13.04047,174.47,-0.25,0.65,58226.88754,-34.5309,-1037.56176,13.02608,174.55,0.02,0.28,L0100078.bin
156,S01,L01,M13,1.93397,0.0,22.01113,-179.2189,0.0,False,58232.395055,-33.69782,-1051.23609,13.13046,174.43,0.09,0.08,58235.39053,-33.31573,-1058.67605,12.95473,174.54,-0.25,0.27,L0100079.bin
157,S01,L01,M11,2.672796,0.0,47.12375,179.47556,0.0,False,58233.485085,-33.52619,-1053.90188,13.10675,174.45,0.14,0.02,58237.21939,-33.1266,-1063.14863,13.01105,174.5,-0.26,0.65,L0100079.bin
158,S01,L01,M14,2.37922,0.0,41.00615,154.35487,0.0,False,58242.39513,-32.40857,-1075.7552,13.14248,174.57,-0.08,0.63,58245.835855,-31.57008,-1084.26169,12.91631,174.56,-0.43,-0.2,L0100080.bin
159,S01,L01,M12,2.467807,0.0,42.20824,-155.26698,0.0,False,58243.485265,-32.24945,-1078.31782,13.23912,174.46,0.46,0.69,58247.01458,-31.47258,-1086.85576,13.21529,174.57,0.38,-0.08,L0100080.bin
160,S01,L01,M11,2.718946,0.0,48.00142,179.38888,0.0,False,58252.395245,-30.82362,-1099.79076,13.3036,174.71,0.54,0.31,58256.1757,-30.27891,-1108.99198,12.92047,174.86,-0.05,0.09,L0100081.bin
161,S01,L01,M13,1.96145,0.0,23.85897,-179.56851,0.0,False,58253.485275,-30.75701,-1102.57987,13.15231,174.66,-0.01,0.44,58256.50823,-30.21926,-1109.74198,12.96788,174.92,0.16,-0.0,L0100081.bin
162,S01,L01,M12,2.504947,0.0,43.1276,-156.22287,0.0,False,58262.39536,-29.67804,-1123.80522,13.05455,175.12,0.23,0.68,58265.961815,-29.04621,-1132.35574,13.0393,175.06,0.01,0.09,L0100082.bin
163,S01,L01,M14,2.42183,0.0,42.13047,155.27189,0.0,False,58263.48529,-29.63102,-1126.48223,13.12082,175.09,0.21,0.85,58266.968625,-28.83773,-1134.72478,13.0063,175.17,0.12,-0.19,L0100082.bin
164,S01,L01,M13,1.98737,0.0,25.44029,-179.80764,0.0,False,58272.39543,-28.41846,-1147.68634,13.19111,175.37,0.42,0.24,58275.444305,-28.17521,-1155.06992,12.96723,175.48,-0.53,0.61,L0100083.bin
165,S01,L01,M11,2.770126,0.0,48.94385,179.31347,0.0,False,58273.485355,-28.23187,-1150.35762,13.09052,175.51,-0.15,0.05,58277.31699,-27.9592,-1159.44412,12.97471,175.52,0.17,0.66,L0100083.bin
166,S01,L01,M14,2.460445,0.0,43.10058,156.04475,0.0,False,58282.39542,-27.53165,-1171.58153,13.0638,176.1,-0.2,0.69,58285.91737,-27.07252,-1179.89867,12.98969,176.64,0.2,0.15,L0100084.bin
167,S01,L01,M12,2.547587,0.0,44.12585,-157.19091,0.0,False,58283.48544,-27.40177,-1174.21086,12.97895,176.17,-0.41,0.76,58287.094535,-26.9813,-1182.78836,13.02457,176.74,0.1,0.19,L0100084.bin
168,S01,L01,M11,2.816586,0.0,49.75033,179.27664,0.0,False,58292.395565,-26.66078,-1195.39993,13.10143,177.88,-0.1,0.32,58296.27366,-26.52161,-1204.62025,12.94451,178.51,0.07,0.27,L0100085.bin
169,S01,L01,M13,2.017835,0.0,27.16166,-179.96735,0.0,False,58293.48539,-26.65836,-1198.04353,13.03153,177.96,-0.47,0.47,58296.56473,-26.49158,-1205.34865,12.91572,178.55,-0.01,0.22,L0100085.bin
170,S01,L01,M12,2.587297,0.0,45.00396,-157.95974,0.0,False,58302.395565,-26.46364,-1219.31464,13.02931,179.65,-0.26,0.36,58306.04437,-26.58733,-1227.86119,13.01838,180.51,0.06,0.28,L0100086.bin
171,S01,L01,M14,2.504005,0.0,44.13855,156.90297,0.0,False,58303.48549,-26.5729,-1221.83426,13.07742,179.87,-0.13,0.5,58307.051,-26.62228,-1230.3136,13.00422,180.59,-0.19,0.25,L0100086.bin
172,S01,L01,M13,2.046845,0.0,28.65971,-179.95026,0.0,False,58312.39557,-26.904,-1243.14985,12.92117,181.48,-0.23,0.05,58315.50392,-27.31136,-1250.34279,13.06828,181.96,0.26,0.62,L0100087.bin
173,S01,L01,M11,2.868961,0.0,50.62244,179.31288,0.0,False,58313.48559,-27.07237,-1245.69788,12.98631,181.71,-0.35,0.37,58317.41606,-27.36086,-1255.08773,12.8753,182.28,-0.39,0.24,L0100087.bin
174,S01,L01,M14,2.542925,0.0,45.02436,157.71893,0.0,False,58322.395625,-28.21888,-1266.78527,12.96795,183.18,-0.51,0.44,58326.000055,-28.37895,-1275.27828,12.99272,183.34,0.3,-0.24,L0100088.bin
175,S01,L01,M12,2.633342,0.0,45.9778,-158.65355,0.0,False,58323.485655,-28.23119,-1269.3293,12.86621,183.08,-0.26,0.14,58327.180505,-28.79512,-1278.05641,13.15892,183.53,0.22,0.3,L0100088.bin
176,S01,L01,M11,2.916156,0.0,51.36939,179.41557,0.0,False,58332.39566,-29.58253,-1290.3395,12.91655,183.14,0.04,-0.2,58336.373325,-30.59079,-1299.85327,12.93123,183.0,-0.24,0.62,L0100089.bin
177,S01,L01,M13,2.080485,0.0,30.26046,-179.74012,0.0,False,58333.485685,-29.83332,-1292.90467,13.01145,183.23,0.26,-0.16,58336.627675,-30.61323,-1300.43829,12.93029,182.98,-0.22,0.57,L0100089.bin
178,S01,L01,M12,2.675492,0.0,46.83094,-159.16842,0.0,False,58342.395815,-31.6294,-1314.00666,12.95229,182.14,-0.1,0.8,58346.132815,-32.28462,-1322.86176,13.02024,181.63,-0.29,0.35,L0100090.bin
179,S01,L01,M14,2.58644,0.0,45.96193,158.63167,0.0,False,58343.48574,-31.76499,-1316.50539,13.06299,182.18,0.22,0.45,58347.133685,-32.40134,-1325.32531,12.80589,181.35,-0.68,0.4,L0100090.bin
180,S01,L01,M13,2.11185,0.0,31.66341,-179.52318,0.0,False,58352.395825,-33.18601,-1337.72551,12.88387,180.62,-0.72,0.62,58355.56918,-33.64218,-1344.89456,13.0692,179.82,0.47,0.66,L0100091.bin
181,S01,L01,M11,2.969006,0.0,52.17445,179.5564,0.0,False,58353.48575,-33.37347,-1340.16881,12.88359,180.37,-0.53,0.69,58357.516265,-33.66082,-1349.66964,12.91886,179.47,-0.31,0.25,L0100091.bin
182,S01,L01,M14,2.626385,0.0,46.79234,159.38009,0.0,False,58362.39583,-34.37238,-1361.10987,12.87203,178.33,-0.35,0.73,58366.08372,-34.47227,-1369.82523,12.80912,177.53,-0.57,0.46,L0100092.bin
183,S01,L01,M12,2.722612,0.0,47.74408,-159.73925,0.0,False,58363.48586,-34.41537,-1363.48757,12.9059,178.09,0.11,0.46,58367.26998,-34.5814,-1372.50576,12.92231,177.16,-0.35,0.81,L0100092.bin
184,S01,L02,M11,2.843861,0.0,50.47457,-145.99639,0.0,False,58903.401105,-967.30587,-955.55922,12.85962,44.28,-0.25,0.75,58907.306475,-957.69104,-945.2817,13.15629,45.89,0.03,-0.66,L0200001.bin
185,S01,L02,M13,2.263005,0.0,37.61675,-115.45719,0.0,False,58904.491135,-964.61676,-952.68827,12.88438,44.8,-0.21,0.38,58907.815645,-956.35432,-943.9373,13.11135,46.03,-0.21,-0.72,L0200001.bin
186,S01,L02,M12,2.941467,0.0,51.69544,-124.43054,0.0,False,58913.401235,-941.10936,-930.49327,13.04416,48.01,-0.2,0.06,58917.40421,-929.98229,-921.08063,12.80052,47.41,-0.25,0.14,L0200002.bin
187,S01,L02,M14,2.2164,0.0,36.38018,-156.15263,0.0,False,58914.49116,-938.19315,-927.89902,13.04014,47.95,0.11,0.08,58917.769065,-928.97423,-920.24329,12.84048,47.34,-0.28,0.1,L0200002.bin
188,S01,L02,M13,2.209725,0.0,35.81762,-114.33675,0.0,False,58923.401295,-913.14906,-907.10618,12.94719,45.39,0.39,1.75,58926.672525,-904.35586,-898.91099,12.87222,44.57,-0.19,0.53,L0200003.bin
189,S01,L02,M11,2.767196,0.0,49.17017,-146.68418,0.0,False,58924.49122,-910.05746,-904.4278,12.85722,45.0,0.02,1.76,58928.319925,-899.94649,-895.00499,12.97864,43.87,0.26,0.91,L0200003.bin
190,S01,L02,M14,2.167425,0.0,34.61803,-157.9326,0.0,False,58933.40134,-886.46288,-882.12747,13.07352,42.46,-0.05,0.31,58936.63027,-877.80234,-873.86196,13.06918,41.59,0.29,1.42,L0200004.bin
191,S01,L02,M12,2.861572,0.0,50.42956,-124.09638,0.0,False,58934.491265,-883.49339,-879.2978,13.09572,42.37,0.03,0.51,58938.414345,-873.20211,-869.11197,12.95301,40.82,-0.01,1.28,L0200004.bin
192,S01,L02,M11,2.698691,0.0,47.91523,-147.24751,0.0,False,58943.40134,-860.48375,-855.92289,13.01678,40.15,0.09,0.99,58947.16154,-851.01375,-845.59975,13.01977,38.71,-0.43,0.6,L0200005.bin
193,S01,L02,M13,2.15424,0.0,33.74114,-112.6608,0.0,False,58944.49137,-857.62248,-853.07395,12.95014,39.69,0.3,1.36,58947.707115,-849.73183,-844.071,13.03243,38.65,-0.46,0.34,L0200005.bin
194,S01,L02,M12,2.791687,0.0,49.24629,-123.54343,0.0,False,58953.40142,-835.64732,-828.41803,12.95136,37.17,0.03,1.24,58957.254615,-826.40985,-817.61241,13.03861,37.46,-0.02,1.58,L0200006.bin
195,S01,L02,M14,2.11336,0.0,32.48,-159.81958,0.0,False,58954.491445,-833.04455,-825.31455,12.98508,37.0,-0.03,1.01,58957.66631,-825.46493,-816.46301,13.05757,37.55,0.09,1.61,L0200006.bin
196,S01,L02,M13,2.109015,0.0,31.88411,-110.5056,0.0,False,58963.401545,-812.24416,-799.93078,13.18185,39.14,-0.08,-0.23,58966.572065,-804.29134,-791.40586,12.89024,40.38,0.28,0.94,L0200007.bin
197,S01,L02,M11,2.622441,0.0,46.40773,-147.68045,0.0,False,58964.491575,-809.64669,-796.82043,13.15066,39.7,-0.06,-0.33,58968.175525,-800.21597,-786.97802,12.86613,40.62,-0.13,1.05,L0200007.bin
198,S01,L02,M14,2.067645,0.0,30.46766,-161.61149,0.0,False,58973.40163,-787.32221,-772.54839,12.93052,42.2,-0.01,0.52,58976.53078,-779.23009,-764.19087,12.90424,42.47,-0.19,0.63,L0200008.bin
199,S01,L02,M12,2.715602,0.0,47.87215,-122.76391,0.0,False,58974.49155,-784.46601,-769.81076,12.92809,42.31,0.42,1.2,58978.26866,-774.92601,-759.49246,12.97834,42.82,-0.45,-0.16,L0200008.bin
200,S01,L02,M11,2.555961,0.0,44.9959,-148.25354,0.0,False,58983.40161,-761.40208,-745.96716,13.07963,43.92,0.17,0.55,58987.01908,-751.55831,-736.61464,12.84006,44.94,-0.3,0.59,L0200009.bin
201,S01,L02,M13,2.06078,0.0,29.7092,-107.94447,0.0,False,58984.49164,-758.47779,-743.10361,13.03855,44.12,0.02,0.44,58987.613925,-749.99204,-735.11912,12.90131,45.08,-0.14,0.62,L0200009.bin
202,S01,L02,M12,2.647172,0.0,46.53934,-122.18933,0.0,False,58993.40194,-734.27955,-720.30734,12.93153,45.38,-0.03,0.22,58997.11062,-724.02584,-710.95971,13.12823,44.91,0.24,0.38,L0200010.bin
203,S01,L02,M14,2.02234,0.0,28.23163,-164.47127,0.0,False,58994.491655,-731.12153,-717.56714,12.96291,45.31,-0.19,0.53,58997.5755,-722.76548,-709.7709,13.16794,44.78,0.29,0.41,L0200010.bin
204,S01,L02,M13,2.019965,0.0,27.64103,-105.512,0.0,False,59003.40172,-706.8653,-694.87816,12.92715,42.81,-0.29,0.77,59006.48319,-698.40617,-686.97726,12.9998,41.74,0.1,1.45,L0200011.bin
205,S01,L02,M11,2.484556,0.0,43.35173,-149.17312,0.0,False,59004.49175,-703.88705,-692.11573,12.96247,42.54,-0.07,0.87,59008.037815,-694.35081,-682.76633,12.99886,41.27,-0.09,1.17,L0200011.bin
206,S01,L02,M14,1.98502,0.0,26.20987,-167.55671,0.0,False,59013.401805,-680.50852,-668.37132,12.89649,39.75,-0.03,1.39,59016.44833,-672.85432,-659.89025,13.04418,38.72,-0.15,0.91,L0200012.bin
207,S01,L02,M12,2.573137,0.0,44.96787,-121.50403,0.0,False,59014.491835,-677.70166,-665.39171,12.93852,39.37,-0.04,1.45,59018.12648,-668.66622,-655.11623,13.0406,38.43,-0.19,0.84,L0200012.bin
208,S01,L02,M11,2.421286,0.0,41.76675,-149.87085,0.0,False,59023.40184,-655.67271,-640.14132,12.97154,37.14,-0.29,0.51,59026.884635,-647.2136,-630.10227,12.91528,36.53,-0.41,1.64,L0200013.bin
209,S01,L02,M13,1.98067,0.0,25.39534,-101.81808,0.0,False,59024.49187,-653.08071,-637.13253,13.14064,36.8,0.13,0.76,59027.534045,-645.63366,-628.24642,12.78768,36.6,-0.47,1.75,L0200013.bin
210,S01,L02,M12,2.510012,0.0,43.52681,-120.51199,0.0,False,59033.401925,-632.22519,-611.14522,13.04756,38.25,-0.16,0.57,59036.973445,-623.70599,-600.9139,12.84144,39.98,-0.09,0.05,L0200014.bin
211,S01,L02,M14,1.945895,0.0,23.7974,-171.09182,0.0,False,59034.491955,-629.76372,-607.94847,13.06174,38.78,0.15,0.29,59037.499355,-622.35528,-599.4421,12.84429,40.24,-0.24,0.11,L0200014.bin
212,S01,L02,M13,1.95044,0.0,23.50038,-97.55991,0.0,False,59043.402165,-607.66806,-583.13901,13.03423,42.31,0.04,0.56,59046.41411,-599.96741,-574.84559,12.86105,43.13,-0.23,0.24,L0200015.bin
213,S01,L02,M11,2.353136,0.0,39.89978,-150.56771,0.0,False,59044.49209,-604.90197,-580.17312,13.0352,42.59,0.19,0.64,59047.906735,-596.11954,-570.91636,12.89405,43.52,-0.12,0.16,L0200015.bin
214,S01,L02,M14,1.91665,0.0,21.73097,-175.34094,0.0,False,59053.40266,-581.51486,-556.36668,13.15806,44.86,0.06,0.08,59056.380815,-573.3694,-548.56424,13.02594,45.43,-0.17,0.6,L0200016.bin
215,S01,L02,M12,2.440942,0.0,41.81892,-119.46316,0.0,False,59054.49227,-578.51081,-553.49559,13.13465,45.05,-0.02,0.34,59057.99472,-568.99419,-544.38643,12.94996,45.84,-0.08,0.34,L0200016.bin
216,S01,L02,M11,2.295531,0.0,38.1713,-151.64886,0.0,False,59063.402115,-553.86826,-530.71406,12.97944,46.99,-0.28,0.49,59066.759155,-544.47728,-522.2982,13.01951,47.78,-0.09,0.08,L0200017.bin
217,S01,L02,M13,1.91872,0.0,21.27012,-92.39591,0.0,False,59064.49214,-550.8621,-527.92687,12.97644,47.26,-0.47,0.18,59067.472365,-542.33841,-520.54509,12.93516,47.95,-0.18,0.17,L0200017.bin
218,S01,L02,M12,2.379192,0.0,40.16383,-118.7202,0.0,False,59073.402195,-525.26525,-506.23047,12.94223,47.31,0.0,0.69,59076.842895,-515.40431,-497.68448,13.01987,46.57,-0.47,0.44,L0200018.bin
219,S01,L02,M14,1.890905,0.0,19.71099,178.09868,0.0,False,59074.492225,-522.04648,-503.64266,12.95715,46.92,-0.12,1.06,59077.444635,-513.68192,-496.25282,12.99718,46.5,-0.26,0.48,L0200018.bin
220,S01,L02,M13,1.89402,0.0,19.2607,-87.005,0.0,False,59083.402235,-496.96016,-481.35027,13.09758,45.08,-0.11,0.03,59086.35776,-488.55629,-473.98049,12.9549,44.48,-0.32,1.05,L0200019.bin
221,S01,L02,M11,2.235161,0.0,36.18866,-153.26226,0.0,False,59084.49216,-493.96137,-478.6055,13.16369,44.86,0.0,0.12,59087.78883,-484.44161,-470.53234,12.84883,44.15,-0.07,1.61,L0200019.bin
222,S01,L02,M14,1.87243,0.0,18.07936,170.97119,0.0,False,59093.4023,-469.1817,-455.79119,13.1452,43.23,0.23,0.61,59096.336235,-461.12038,-448.14678,12.80335,42.3,-0.14,1.25,L0200020.bin
223,S01,L02,M12,2.313397,0.0,38.21803,-117.74475,0.0,False,59094.492325,-466.16979,-452.94927,13.00337,42.96,0.3,1.08,59097.86723,-456.98717,-444.19544,12.84785,41.8,-0.32,1.1,L0200020.bin
224,S01,L02,M11,2.182711,0.0,34.30168,-154.73843,0.0,False,59103.402275,-442.32054,-429.15042,13.14416,41.12,0.29,0.96,59106.646495,-433.67932,-420.41125,12.86621,40.26,-0.38,0.95,L0200021.bin
225,S01,L02,M13,1.873025,0.0,17.32542,-79.07286,0.0,False,59104.492415,-439.38087,-426.22049,12.94681,40.72,0.11,1.13,59107.426945,-431.69652,-418.2628,12.9607,40.28,-0.42,0.71,L0200021.bin
226,S01,L02,M12,2.258222,0.0,36.42421,-116.49271,0.0,False,59113.402405,-416.29163,-401.8029,12.9907,39.43,0.12,1.1,59116.722135,-407.87152,-392.42928,12.9762,38.89,-0.26,0.68,L0200022.bin
227,S01,L02,M14,1.85566,0.0,16.43042,161.68403,0.0,False,59114.492425,-413.50973,-398.72084,13.04037,39.24,-0.01,0.96,59117.40959,-406.1208,-390.48546,12.96549,38.92,-0.31,0.64,L0200022.bin
228,S01,L02,M13,1.860895,0.0,16.04985,-70.06483,0.0,False,59123.40245,-391.06393,-373.66816,13.0656,39.66,-0.3,0.72,59126.32485,-383.86898,-365.5815,13.09099,40.67,0.18,0.35,L0200023.bin
229,S01,L02,M11,2.126961,0.0,32.06844,-156.3361,0.0,False,59124.49248,-388.44941,-370.58058,13.10589,40.13,-0.12,0.32,59127.68095,-380.43489,-361.93021,13.05614,40.73,0.08,0.53,L0200023.bin
230,S01,L02,M14,1.8454,0.0,15.27791,152.01083,0.0,False,59133.40253,-365.78781,-346.66286,13.03976,42.41,0.19,0.88,59136.309435,-358.30279,-339.00484,12.85993,42.74,-0.26,0.51,L0200024.bin
231,S01,L02,M12,2.200987,0.0,34.38713,-114.77045,0.0,False,59134.49256,-362.90585,-343.77222,12.91779,42.5,-0.11,1.1,59137.755055,-354.65334,-335.2233,12.96204,43.08,-0.09,-0.11,L0200024.bin
232,S01,L02,M11,2.082071,0.0,30.06807,-158.12559,0.0,False,59143.40263,-339.83736,-320.81815,12.99574,44.47,-0.02,0.56,59146.54621,-331.54532,-313.09074,13.04756,44.86,-0.16,0.64,L0200025.bin
