# cfgfile = ./initcfg/SAGA/SAGA.1905.meiyo_m5-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
2717,S03,L15,M14,1.97585,0.0,0.0,0.0,False,76306.490555,-779.16742,-615.2359,12.77853,318.69,-0.41,1.71,76309.52791,-786.90132,-607.05662,12.8537,318.43,-0.29,1.73
2718,S03,L15,M13,2.076785,0.0,0.0,0.0,False,76315.40062,-802.95675,-591.65857,12.91227,319.09,0.13,-0.8,76318.53891,-810.63304,-582.82618,12.82904,319.0,-0.35,1.12
2719,S03,L15,M11,2.465691,0.0,0.0,0.0,False,76316.49065,-805.61634,-588.55619,12.89104,319.01,-0.06,0.03,76320.01785,-814.3892,-578.78602,12.82563,319.02,-0.42,1.31
2720,S03,L15,M14,1.96154,0.0,0.0,0.0,False,76325.40063,-828.9068,-564.36805,12.94568,319.37,-0.3,-1.08,76328.423675,-836.45772,-555.96606,12.93547,319.38,0.24,0.21
2721,S03,L15,M12,2.668727,0.0,0.0,0.0,False,76326.49066,-831.69081,-561.37334,12.97974,319.43,-0.08,-0.88,76330.220895,-840.85367,-550.8791,12.81632,319.0,-0.02,1.28
2722,S03,L15,M11,2.457426,0.0,0.0,0.0,False,76335.400775,-854.7005,-536.98309,13.07134,318.9,-0.51,-1.17,76338.91971,-863.61773,-527.16534,12.95103,316.47,0.37,0.63
2723,S03,L15,M13,2.11275,0.0,0.0,0.0,False,76336.4907,-857.58735,-534.0978,13.09531,318.39,0.02,-1.26,76339.664955,-865.4023,-525.04554,12.85849,315.93,0.28,1.32
2724,S03,L15,M12,2.694692,0.0,0.0,0.0,False,76345.40076,-880.87698,-510.36587,13.01317,315.83,-0.24,1.13,76349.15696,-891.68868,-500.94066,12.88172,315.52,-0.03,-0.7
2725,S03,L15,M14,1.95179,0.0,0.0,0.0,False,76346.490895,-884.06708,-507.70521,13.01284,315.79,0.03,0.4,76349.50419,-892.63947,-500.05315,12.88958,315.51,-0.04,-0.75
2726,S03,L15,M13,2.15053,0.0,0.0,0.0,False,76355.40086,-908.38925,-484.51616,12.95759,316.04,0.08,1.21,76358.612895,-917.45455,-476.42174,12.75299,315.5,-0.09,0.19
2727,S03,L15,M11,2.456201,0.0,0.0,0.0,False,76356.49089,-911.48115,-481.7387,12.83093,315.84,0.06,0.99,76360.0086,-921.31964,-472.87542,12.87974,315.45,-0.2,-0.22
2728,S03,L15,M14,1.94964,0.0,0.0,0.0,False,76365.401035,-936.14825,-458.81667,12.94557,315.69,0.03,0.88,76368.41218,-944.48924,-451.11543,12.78144,315.84,-0.0,1.14
2729,S03,L15,M12,2.730292,0.0,0.0,0.0,False,76366.49096,-939.19697,-456.03256,12.85894,315.77,0.12,0.96,76370.28276,-949.68235,-446.35884,12.78405,316.79,-0.43,0.9
2730,S03,L15,M11,2.458841,0.0,0.0,0.0,False,76375.40096,-963.99282,-433.52064,12.96445,321.31,-0.14,-1.46,76378.92131,-972.62324,-423.79313,12.75049,322.59,-0.09,-1.63
2731,S03,L15,M13,2.196395,0.0,0.0,0.0,False,76376.49099,-966.80686,-430.62227,12.88444,321.93,-0.03,-1.76,76379.74889,-974.48308,-421.42453,12.77902,322.6,-0.18,-1.33
2732,S03,L15,M12,2.760232,0.0,0.0,0.0,False,76385.40104,-987.45396,-405.4149,12.88438,321.66,-0.48,1.1,76389.22278,-997.02011,-394.73176,13.01085,320.05,-0.02,0.2
2733,S03,L15,M14,1.949765,0.0,0.0,0.0,False,76386.49106,-990.10412,-402.35426,12.9663,321.17,-0.35,1.17,76389.50233,-997.71206,-393.95893,13.00376,319.96,0.05,0.12
2734,S03,L15,M13,2.23775,0.0,0.0,0.0,False,76395.401155,-1012.27363,-377.88644,12.72259,320.33,-0.26,0.4,76398.70041,-1020.4753,-368.92577,12.92642,320.05,-0.44,0.52
2735,S03,L15,M11,2.460476,0.0,0.0,0.0,False,76396.49108,-1014.99336,-374.9226,12.71889,320.37,-0.62,0.45,76400.013065,-1023.85907,-365.30661,13.01509,319.8,-0.17,0.12
2736,S03,L15,M14,1.953785,0.0,0.0,0.0,False,76405.401185,-1037.41686,-350.22088,12.89012,319.41,-0.14,-0.04,76408.416475,-1044.84025,-342.15723,12.82966,317.18,-0.12,0.02
2737,S03,L15,M12,2.796102,0.0,0.0,0.0,False,76406.491215,-1040.1612,-347.34367,12.847,318.83,-0.21,-0.28,76410.348825,-1049.48738,-336.81643,12.83105,315.41,-0.15,1.64
2738,S03,L15,M11,2.468836,0.0,0.0,0.0,False,76415.401175,-1063.2326,-324.09158,12.97295,314.31,-0.45,1.52,76418.93152,-1073.30082,-315.65929,12.8873,314.63,0.28,-0.17
2739,S03,L15,M13,2.28973,0.0,0.0,0.0,False,76416.491205,-1066.44259,-321.5804,13.00225,314.49,-0.26,0.67,76419.84244,-1075.78466,-313.39615,12.86137,314.78,0.34,-0.26
2740,S03,L15,M12,2.836397,0.0,0.0,0.0,False,76425.401225,-1090.82392,-299.39467,12.96707,315.79,-0.56,0.59,76429.29913,-1101.6635,-289.58466,12.89984,315.58,0.21,-0.03
2741,S03,L15,M14,1.96747,0.0,0.0,0.0,False,76426.491245,-1093.78247,-296.63567,12.98407,315.75,-0.3,0.74,76429.52022,-1102.28028,-289.00852,12.88579,315.56,0.15,-0.05
2742,S03,L15,M13,2.340995,0.0,0.0,0.0,False,76435.401315,-1118.22015,-274.06751,12.81379,315.27,-0.19,0.31,76438.803815,-1127.52108,-265.36864,12.88567,315.28,-0.33,0.66
2743,S03,L15,M11,2.486061,0.0,0.0,0.0,False,76436.491345,-1121.13918,-271.29521,12.91816,315.16,-0.06,0.47,76440.038915,-1130.88864,-262.17151,12.87615,315.47,-0.49,1.0
2744,S03,L15,M14,1.98416,0.0,0.0,0.0,False,76445.401375,-1145.79353,-248.89424,12.89523,318.24,0.05,-0.59,76448.44704,-1153.95943,-241.02593,12.79063,319.48,-0.45,-1.37
2745,S03,L15,M12,2.884077,0.0,0.0,0.0,False,76446.491405,-1148.76139,-246.15568,12.81654,318.79,0.01,-1.07,76450.43699,-1158.90212,-235.68284,12.98133,319.78,-0.23,-0.92
2746,S03,L15,M11,2.502231,0.0,0.0,0.0,False,76455.401445,-1171.05022,-221.80851,12.82198,319.52,-0.25,0.83,76458.965185,-1180.39244,-212.37559,12.90868,319.17,-0.09,-0.26
2747,S03,L15,M13,2.39998,0.0,0.0,0.0,False,76456.491465,-1173.90551,-218.92759,12.80791,319.48,-0.21,0.38,76459.95295,-1182.89011,-209.64189,12.95817,318.99,-0.18,-0.08
2748,S03,L15,M12,2.926132,0.0,0.0,0.0,False,76465.401485,-1196.66311,-194.9579,12.78507,317.16,-0.26,-0.06,76469.389125,-1206.92865,-184.144,12.91513,315.04,-0.33,1.76
2749,S03,L15,M14,2.00584,0.0,0.0,0.0,False,76466.491515,-1199.34778,-191.98002,12.85845,316.58,-0.12,0.58,76469.55886,-1207.38159,-183.6979,12.91523,314.97,-0.32,1.78
2750,S03,L15,M13,2.45566,0.0,0.0,0.0,False,76475.401605,-1223.73187,-169.24875,12.77187,315.36,-0.09,-0.11,76478.91877,-1233.22893,-160.23575,12.86323,315.15,-0.4,0.2
2751,S03,L15,M11,2.525046,0.0,0.0,0.0,False,76476.49153,-1226.81224,-166.58799,12.77139,315.42,-0.28,-0.49,76480.078085,-1236.23505,-157.15681,12.91654,315.05,-0.1,0.67
2752,S03,L15,M14,2.031815,0.0,0.0,0.0,False,76485.40169,-1251.05733,-143.60757,12.80374,315.82,0.12,0.15,76488.49501,-1259.54876,-135.67569,12.82466,315.15,-0.18,0.31
2753,S03,L15,M12,2.979882,0.0,0.0,0.0,False,76486.491615,-1254.1512,-140.84405,12.70835,315.7,-0.11,0.06,76490.533005,-1265.0651,-130.37519,12.81856,315.09,-0.17,0.42
2754,S03,L15,M11,2.550911,0.0,0.0,0.0,False,76495.40169,-1278.3421,-117.91089,12.89915,317.51,0.01,1.25,76499.01411,-1288.11085,-108.89602,12.75523,321.26,0.02,-0.23
2755,S03,L15,M13,2.521865,0.0,0.0,0.0,False,76496.49172,-1281.35801,-115.21311,12.86204,318.43,0.09,0.94,76500.07509,-1290.83901,-106.18063,12.74683,322.75,-0.18,-0.73
2756,S03,L15,M12,3.024162,0.0,0.0,0.0,False,76505.4018,-1302.83384,-91.66365,12.92515,331.63,0.07,-1.37,76509.48747,-1310.23306,-79.68289,12.80931,339.87,-0.24,-1.97
2757,S03,L15,M14,2.06121,0.0,0.0,0.0,False,76506.491725,-1304.98267,-88.54102,12.85319,333.72,0.22,-1.49,76509.61444,-1310.41024,-79.30303,12.80864,340.15,-0.25,-1.94
2758,S03,L15,M13,2.56592,0.0,0.0,0.0,False,76515.40188,-1317.13367,-61.58335,12.85286,352.74,0.06,-2.82,76519.029305,-1318.82896,-50.29791,12.70674,1.07,-0.15,-2.52
2759,S03,L15,M11,2.558721,0.0,0.0,0.0,False,76516.491805,-1317.86741,-58.19228,12.8586,355.29,0.18,-2.79,76520.112035,-1318.84178,-47.00508,12.71642,3.69,-0.2,-2.36
2760,S03,L15,M14,2.064175,0.0,0.0,0.0,False,76525.401905,-1317.37417,-31.13627,13.02161,16.14,-0.1,-2.63,76528.527585,-1314.59271,-22.436,12.84866,23.43,0.09,-2.01
2761,S03,L15,M12,3.026742,0.0,0.0,0.0,False,76526.49183,-1316.68585,-27.97522,13.01801,18.77,-0.03,-2.81,76530.58008,-1312.00635,-17.04123,12.64611,28.15,-0.14,-1.79
2762,S03,L15,M11,2.526451,0.0,0.0,0.0,False,76535.401975,-1304.5492,-5.1547,13.10398,37.06,0.0,-2.5,76538.989935,-1297.29329,2.50613,12.73667,41.11,0.08,-1.85
2763,S03,L15,M13,2.56681,0.0,0.0,0.0,False,76536.4919,-1302.5876,-2.53918,12.96602,38.58,-0.32,-2.69,76540.120215,-1294.61297,4.63439,12.77276,41.92,0.17,-0.77
2764,S03,L15,M12,2.985572,0.0,0.0,0.0,False,76545.40277,-1282.35198,15.52996,13.02973,45.5,0.08,-0.54,76549.44985,-1272.14201,23.37542,12.92153,45.19,-0.04,-1.62
2765,S03,L15,M14,2.03791,0.0,0.0,0.0,False,76546.491965,-1279.61392,17.69195,12.8484,45.55,0.05,-0.62,76549.59138,-1271.77209,23.64037,12.93803,45.13,-0.05,-1.62
2766,S03,L15,M13,2.540165,0.0,0.0,0.0,False,76555.40204,-1256.07531,34.27804,12.89849,39.91,-0.05,1.63,76559.00371,-1246.56828,41.60451,12.83485,36.29,-0.06,2.62
2767,S03,L15,M11,2.469216,0.0,0.0,0.0,False,76556.492075,-1253.19039,36.42274,12.83775,38.81,-0.01,1.83,76560.0228,-1244.22363,44.02882,12.95542,35.57,-0.3,2.11
2768,S03,L15,M14,2.010435,0.0,0.0,0.0,False,76565.402175,-1231.41083,56.61855,12.63203,33.76,-0.39,2.25,76568.474115,-1224.36864,64.20502,12.86657,33.63,0.04,0.71
2769,S03,L15,M12,2.930202,0.0,0.0,0.0,False,76566.4921,-1228.92552,59.2703,12.64575,33.65,-0.34,1.76,76570.48381,-1219.57844,69.38969,12.96855,33.8,-0.14,0.47
2770,S03,L15,M11,2.418061,0.0,0.0,0.0,False,76575.40222,-1207.7615,82.03238,12.74678,31.61,-0.48,0.8,76578.88179,-1199.19213,90.96546,12.94248,30.59,0.42,2.36
2771,S03,L15,M13,2.518025,0.0,0.0,0.0,False,76576.492145,-1204.9693,84.77508,12.71571,31.3,-0.44,1.27,76580.071675,-1196.40375,94.313,12.84594,30.11,0.28,2.53
2772,S03,L15,M12,2.885492,0.0,0.0,0.0,False,76585.402255,-1184.96738,109.74931,13.08413,29.45,-0.59,0.25,76589.349255,-1175.69202,120.82982,12.84445,30.19,0.52,1.61
2773,S03,L15,M14,1.98681,0.0,0.0,0.0,False,76586.492185,-1182.38383,112.80298,12.91007,29.95,-0.39,0.73,76589.5405,-1175.28705,121.40911,12.85198,30.17,0.46,1.47
2774,S03,L15,M13,2.50656,0.0,0.0,0.0,False,76595.402305,-1161.91803,138.40512,13.23917,30.48,-0.04,0.89,76598.97037,-1153.51065,148.89749,12.80968,30.49,0.28,1.28
2775,S03,L15,M11,2.363426,0.0,0.0,0.0,False,76596.492335,-1159.45159,141.76798,13.12496,30.55,-0.21,0.79,76599.91727,-1151.19305,151.64365,12.80707,30.32,0.33,1.59
2776,S03,L15,M14,1.970655,0.0,0.0,0.0,False,76605.402335,-1138.57447,168.21763,13.05148,30.09,-0.41,0.13,76608.434495,-1131.25913,177.20896,13.04299,30.36,0.5,1.38
2777,S03,L15,M12,2.838547,0.0,0.0,0.0,False,76606.49237,-1135.95518,171.51891,13.01527,30.36,-0.26,0.37,76610.392425,-1126.69658,183.12936,12.95726,29.76,0.16,1.48
2778,S03,L15,M11,2.315751,0.0,0.0,0.0,False,76615.4024,-1114.7159,198.14442,12.95459,30.56,0.35,1.37,76618.77966,-1107.00767,208.84396,13.02838,30.31,-0.11,0.11
2779,S03,L15,M13,2.49799,0.0,0.0,0.0,False,76616.492425,-1112.20295,201.68366,13.06516,30.57,0.12,0.94,76620.05192,-1103.88354,212.66991,12.95163,30.27,-0.07,0.39
2780,S03,L15,M12,2.798107,0.0,0.0,0.0,False,76625.402495,-1090.76844,228.8863,12.81008,30.5,-0.2,1.4,76629.26211,-1081.58362,240.68515,13.18964,30.68,0.44,0.29
2781,S03,L15,M14,1.95748,0.0,0.0,0.0,False,76626.492525,-1088.00273,232.29614,12.59171,30.59,-0.92,1.22,76629.51151,-1081.02263,241.48755,13.24342,30.68,0.51,0.16
2782,S03,L15,M13,2.493875,0.0,0.0,0.0,False,76635.402505,-1066.21222,259.61151,12.631,30.77,-0.33,1.92,76638.957885,-1057.77967,270.64741,13.06747,31.1,0.21,0.19
2783,S03,L15,M11,2.264841,0.0,0.0,0.0,False,76636.492535,-1063.57952,262.99001,12.63237,30.96,-0.41,1.3,76639.818885,-1055.63349,273.37708,13.03804,31.04,-0.04,0.25
2784,S03,L15,M14,1.950685,0.0,0.0,0.0,False,76645.402555,-1041.65996,290.5627,12.76784,30.91,-0.46,0.83,76648.414745,-1034.14933,299.82416,12.9592,31.12,0.31,1.25
2785,S03,L15,M12,2.755082,0.0,0.0,0.0,False,76646.49259,-1038.90608,293.87344,12.83417,31.09,-0.13,0.98,76650.30918,-1029.47483,305.6914,12.90317,30.63,0.1,1.25
2786,S03,L15,M11,2.222376,0.0,0.0,0.0,False,76655.40272,-1016.98834,321.65136,13.00801,31.08,0.18,0.58,76658.686605,-1008.40552,331.7275,12.78736,31.63,0.02,2.07
2787,S03,L15,M13,2.494015,0.0,0.0,0.0,False,76656.492645,-1014.10142,325.02765,12.85641,31.18,0.25,1.2,76660.048165,-1005.14555,335.83566,12.90464,32.06,0.06,2.12
2788,S03,L15,M12,2.718167,0.0,0.0,0.0,False,76665.392745,-992.28768,352.52144,13.00855,36.93,0.21,-1.67,76669.17242,-981.43363,363.19261,12.70099,37.46,-0.02,-0.03
2789,S03,L15,M14,1.948145,0.0,0.0,0.0,False,76666.482675,-989.412,355.88035,13.02474,37.46,0.33,-1.91,76669.492325,-980.43111,364.0276,12.66355,37.4,-0.12,0.32
2790,S03,L15,M13,2.492945,0.0,0.0,0.0,False,76675.402785,-963.7841,380.75053,12.96059,37.29,-0.21,0.65,76678.957235,-953.7621,390.87864,12.78126,35.87,0.05,0.34
2791,S03,L15,M11,2.175831,0.0,0.0,0.0,False,76676.492815,-960.68999,383.82913,12.87923,37.14,0.06,0.73,76679.730155,-951.61721,393.09799,12.75219,35.33,-0.17,0.05
2792,S03,L15,M14,1.94872,0.0,0.0,0.0,False,76685.392895,-935.46946,409.13464,12.89225,32.77,0.21,2.79,76688.40312,-927.8343,418.37884,12.94814,31.24,-0.17,1.91
2793,S03,L15,M12,2.675962,0.0,0.0,0.0,False,76686.48282,-932.48283,412.38281,12.79672,32.08,0.14,3.13,76690.22029,-923.43268,424.03557,12.87186,31.39,-0.32,0.74
2794,S03,L15,M11,2.139356,0.0,0.0,0.0,False,76695.39291,-910.34506,439.88056,13.08618,32.26,-0.04,0.01,76698.593775,-901.70145,449.56029,12.87434,32.54,-0.42,0.91
2795,S03,L15,M13,2.498525,0.0,0.0,0.0,False,76696.48294,-907.53051,443.25703,13.03747,32.26,-0.18,-0.09,76700.04297,-897.91419,453.86455,12.91588,32.46,0.07,1.3
2796,S03,L15,M12,2.645362,0.0,0.0,0.0,False,76705.393,-883.95443,470.0681,12.73182,31.78,-0.02,1.47,76709.09987,-874.89179,481.84691,13.16684,32.04,-0.59,-0.43
2797,S03,L15,M14,1.95817,0.0,0.0,0.0,False,76706.482925,-881.31607,473.51167,12.8571,31.54,-0.25,0.84,76709.5026,-873.85032,483.07798,13.19986,32.15,-0.44,-0.21
2798,S03,L15,M13,2.50974,0.0,0.0,0.0,False,76715.393065,-858.53635,501.16188,12.85282,31.16,-0.08,0.29,76718.96431,-849.48562,512.13766,13.0464,32.76,-0.33,0.56
2799,S03,L15,M11,2.104676,0.0,0.0,0.0,False,76716.48299,-855.94586,504.67149,12.98949,31.45,-0.63,-0.69,76719.649175,-847.62545,514.18998,12.9587,32.9,-0.06,1.19
2800,S03,L15,M14,1.972655,0.0,0.0,0.0,False,76725.39315,-832.89328,532.05114,12.88334,31.79,-0.43,0.3,76728.42731,-824.79077,540.94105,12.9953,33.61,0.28,2.0
2801,S03,L15,M12,2.616232,0.0,0.0,0.0,False,76726.483075,-829.8503,535.3388,12.74473,32.42,-0.88,0.85,76730.160815,-820.49962,546.41067,12.97591,34.47,0.31,1.92
2802,S03,L15,M11,2.077211,0.0,0.0,0.0,False,76735.393185,-807.06768,562.20125,12.72249,40.11,-0.21,-1.64,76738.531905,-798.04515,570.77362,13.08261,41.37,0.2,-1.43
2803,S03,L15,M12,2.586132,0.0,0.0,0.0,False,76745.393265,-776.77016,588.35735,13.07732,42.34,0.12,0.62,76749.040905,-765.47603,597.96639,12.75502,42.05,-0.08,0.21
2804,S03,L15,M14,1.989655,0.0,0.0,0.0,False,76746.483295,-773.46657,591.40965,12.99651,42.25,-0.23,-0.03,76749.534455,-763.87535,599.15616,12.70848,41.98,0.04,0.49
2805,S03,L15,M13,2.532845,0.0,0.0,0.0,False,76755.393325,-745.51363,614.31055,12.93387,41.5,0.02,0.95,76758.987675,-734.13167,623.57526,12.91996,41.32,0.06,0.94
2806,S03,L15,M11,2.045166,0.0,0.0,0.0,False,76756.48325,-741.88249,617.10837,12.68279,41.44,-0.39,1.4,76759.589925,-732.34704,625.28496,13.03961,41.34,0.07,0.42
2807,S03,L15,M14,2.00784,0.0,0.0,0.0,False,76765.39331,-713.94637,640.567,12.90675,40.85,-0.11,1.69,76768.462655,-704.39202,648.73849,12.72898,41.19,-0.38,0.81
2808,S03,L15,M12,2.551457,0.0,0.0,0.0,False,76766.48334,-710.67001,643.54999,12.89476,40.92,-0.34,0.95,76770.096305,-699.17713,652.86204,12.75185,41.21,-0.01,1.37
2809,S03,L15,M11,2.020921,0.0,0.0,0.0,False,76775.39337,-682.72292,667.12472,12.77277,41.35,-0.36,0.91,76778.4758,-673.08131,675.25771,12.81257,39.79,0.09,0.88
2810,S03,L15,M13,2.54663,0.0,0.0,0.0,False,76776.483405,-679.21818,669.86916,12.79129,41.17,0.03,1.43,76780.09154,-668.26924,679.71729,12.8241,38.3,-0.29,-0.12
2811,S03,L15,M12,2.527397,0.0,0.0,0.0,False,76785.393535,-651.93214,693.63757,12.82438,33.24,-0.1,3.24,76788.98244,-642.30489,703.93932,12.80941,31.11,0.15,3.83
2812,S03,L15,M14,2.035725,0.0,0.0,0.0,False,76786.48346,-648.86661,696.74949,12.7636,32.39,-0.13,3.51,76789.58069,-640.8265,705.77187,12.77869,31.04,-0.03,3.57
2813,S03,L15,M13,2.570115,0.0,0.0,0.0,False,76795.393555,-627.00406,723.43941,12.98346,32.9,0.07,-0.19,76799.025175,-617.25458,733.88574,12.74316,33.22,-0.31,0.84
2814,S03,L15,M11,2.005481,0.0,0.0,0.0,False,76796.48348,-624.1092,726.63356,12.82394,32.98,-0.2,0.19,76799.55047,-615.82856,735.42295,12.77012,33.39,-0.36,0.89
2815,S03,L15,M14,2.06889,0.0,0.0,0.0,False,76805.3936,-600.35534,752.5088,12.59381,34.15,-0.24,2.04,76808.523995,-592.69378,761.62313,13.00949,37.02,0.07,0.09
2816,S03,L15,M12,2.513697,0.0,0.0,0.0,False,76806.48353,-597.60134,755.75862,12.58327,34.94,-0.71,1.41,76810.058735,-588.58341,766.07587,12.97481,38.11,0.13,0.19
2817,S03,L15,M11,1.997016,0.0,0.0,0.0,False,76815.39367,-573.32348,780.69315,12.99687,40.36,0.47,-0.87,76818.452195,-563.86161,788.49306,12.81546,39.88,-0.31,1.15
2818,S03,L15,M13,2.59998,0.0,0.0,0.0,False,76816.483595,-569.80966,783.53541,12.81578,40.21,-0.14,-0.04,76820.14508,-558.8848,792.89543,12.84351,39.61,0.07,1.43
2819,S03,L15,M12,2.499362,0.0,0.0,0.0,False,76825.393705,-543.51183,807.06797,12.69177,38.7,-0.46,0.58,76828.954575,-532.99406,816.78377,13.0568,38.69,-0.11,0.86
2820,S03,L15,M14,2.10785,0.0,0.0,0.0,False,76826.48363,-540.31918,809.92943,12.80019,38.63,0.09,0.52,76829.652985,-530.99261,818.67278,13.10652,38.54,0.01,1.13
2821,S03,L15,M13,2.627255,0.0,0.0,0.0,False,76835.39383,-514.07265,834.20332,12.75009,38.82,0.59,1.19,76839.08259,-503.44595,844.49345,12.81679,38.25,-0.63,0.19
2822,S03,L15,M11,1.990346,0.0,0.0,0.0,False,76836.483765,-510.88107,837.31019,12.73279,38.49,0.09,1.08,76839.53562,-502.12618,845.73673,12.89005,38.28,-0.55,0.09
2823,S03,L15,M14,2.147465,0.0,0.0,0.0,False,76845.393815,-484.78954,861.92479,12.62627,34.03,-0.13,1.45,76848.602785,-475.7362,870.57485,12.81919,31.19,0.17,3.06
2824,S03,L15,M12,2.489092,0.0,0.0,0.0,False,76846.48384,-481.48901,864.80678,12.42929,33.0,-0.47,2.08,76850.03444,-472.09655,874.8248,12.87129,30.23,-0.0,3.28
2825,S03,L15,M11,1.993341,0.0,0.0,0.0,False,76855.393885,-459.72272,891.19784,12.87742,30.44,-0.21,0.95,76858.448735,-452.33352,900.5132,12.82531,31.88,-0.09,-0.11
2826,S03,L15,M13,2.66714,0.0,0.0,0.0,False,76856.483905,-457.18395,894.63257,12.78907,30.98,-0.38,0.19,76860.21255,-448.04158,905.76262,13.03714,32.15,0.37,0.03
2827,S03,L15,M12,2.491307,0.0,0.0,0.0,False,76865.394,-434.42253,920.51653,12.69017,33.88,-0.02,2.9,76868.946815,-426.04449,931.41829,12.79359,37.59,-0.51,-0.6
2828,S03,L15,M14,2.19878,0.0,0.0,0.0,False,76866.483925,-431.8771,923.82528,12.78418,34.75,-0.15,2.09,76869.74421,-423.98484,933.70725,12.82136,38.48,-0.28,-0.97
2829,S03,L15,M13,2.704965,0.0,0.0,0.0,False,76875.393985,-407.99095,948.98656,12.86826,41.25,-0.28,-0.69,76879.160455,-396.31403,958.13094,12.63537,41.81,0.12,1.69
2830,S03,L15,M11,2.001736,0.0,0.0,0.0,False,76876.484005,-404.5662,951.61379,12.72772,41.49,-0.34,0.35,76879.54725,-395.14894,959.17288,12.63224,41.8,0.04,1.55
2831,S03,L15,M14,2.245115,0.0,0.0,0.0,False,76885.394075,-377.83475,974.6442,13.03546,40.86,-0.4,0.22,76888.700695,-367.49925,982.9956,12.67504,40.9,0.16,1.44
2832,S03,L15,M12,2.488752,0.0,0.0,0.0,False,76886.4841,-374.4343,977.44,12.77652,40.88,-0.37,0.63,76890.03436,-363.36446,986.48694,12.68229,40.72,0.1,1.59
2833,S03,L15,M11,2.010826,0.0,0.0,0.0,False,76895.394075,-347.45737,1000.86818,13.02257,39.97,-0.29,-0.08,76898.46641,-337.83798,1008.71073,12.62958,40.32,-0.05,1.48
2834,S03,L15,M13,2.745065,0.0,0.0,0.0,False,76896.484105,-344.18855,1003.84656,12.86913,40.05,-0.5,-0.2,76900.290675,-332.08668,1013.3972,12.63671,40.33,-0.01,2.11
2835,S03,L15,M12,2.488952,0.0,0.0,0.0,False,76905.394165,-317.11073,1026.76034,12.83782,40.29,0.18,1.1,76908.944625,-306.75597,1035.98386,12.57436,40.23,-0.54,0.56
2836,S03,L15,M14,2.300285,0.0,0.0,0.0,False,76906.484195,-313.96093,1029.63494,12.86276,40.14,0.04,1.09,76909.845985,-303.95507,1038.12575,12.54174,40.39,-0.43,0.9
2837,S03,L15,M13,2.783365,0.0,0.0,0.0,False,76915.394275,-288.08684,1052.1511,12.70104,37.82,-0.5,0.16,76919.239145,-277.09339,1061.34286,12.68971,34.62,-0.31,2.34
2838,S03,L15,M11,2.026246,0.0,0.0,0.0,False,76916.4842,-284.95076,1054.61419,12.77088,36.94,-0.33,0.69,76919.571955,-276.19542,1062.20921,12.67892,34.38,-0.39,2.36
2839,S03,L15,M14,2.35128,0.0,0.0,0.0,False,76925.39424,-261.8871,1077.59999,12.93202,30.73,-0.19,1.63,76928.807025,-253.88672,1086.50095,12.73657,30.6,0.12,1.81
2840,S03,L15,M12,2.497297,0.0,0.0,0.0,False,76926.48427,-259.4889,1080.62471,12.87242,30.62,-0.5,0.94,76930.043075,-251.02178,1089.8482,12.78191,30.42,0.12,2.06
2841,S03,L15,M11,2.048081,0.0,0.0,0.0,False,76935.39433,-239.01812,1104.28908,12.97782,30.98,0.07,1.01,76938.50392,-232.23717,1112.72609,12.75453,31.09,-0.02,0.72
2842,S03,L15,M13,2.83321,0.0,0.0,0.0,False,76936.48436,-236.67003,1107.39011,12.96108,31.07,-0.31,0.77,76940.379075,-227.71411,1117.52602,12.58668,30.85,0.08,1.67
2843,S03,L15,M12,2.513747,0.0,0.0,0.0,False,76945.394385,-216.72169,1130.841,12.86753,31.24,-0.07,0.76,76948.96964,-208.77207,1140.28406,12.82403,31.27,-0.0,0.77
2844,S03,L15,M14,2.410715,0.0,0.0,0.0,False,76946.48441,-214.19686,1133.74784,12.75385,31.16,-0.34,1.02,76949.95663,-206.52898,1142.8618,12.81425,31.28,0.14,0.85
2845,S03,L15,M13,2.8799,0.0,0.0,0.0,False,76955.394495,-194.49262,1157.01386,12.87543,32.38,0.12,1.25,76959.3359,-185.74723,1166.95757,12.76161,35.64,-0.18,0.94
2846,S03,L15,M11,2.076456,0.0,0.0,0.0,False,76956.48442,-192.01667,1159.82609,12.67426,33.08,-0.19,1.41,76959.622385,-185.14753,1167.70171,12.78124,35.93,-0.16,0.71
2847,S03,L15,M14,2.463245,0.0,0.0,0.0,False,76965.394605,-171.57081,1181.58991,12.7407,40.83,-0.08,-0.83,76968.919355,-162.16233,1189.11457,12.58092,41.65,-0.55,0.44
2848,S03,L15,M12,2.531362,0.0,0.0,0.0,False,76966.48453,-168.82265,1183.91282,12.78216,41.03,0.18,-0.41,76970.0774,-159.03368,1191.37504,12.67297,41.83,-0.26,0.95
2849,S03,L15,M11,2.100176,0.0,0.0,0.0,False,76975.394615,-145.29184,1202.97061,12.7272,41.31,-0.37,0.46,76978.5563,-136.69179,1209.52114,12.701,41.37,0.02,0.86
2850,S03,L15,M13,2.925535,0.0,0.0,0.0,False,76976.484545,-142.3279,1205.25711,12.69035,41.33,-0.33,0.61,76980.471585,-131.53818,1213.52635,12.90937,41.48,0.27,1.52
2851,S03,L15,M12,2.542002,0.0,0.0,0.0,False,76985.3946,-118.80358,1223.91769,12.87925,44.61,0.01,0.77,76988.99811,-109.03258,1231.20984,12.58179,48.53,-0.45,0.35
